=== Setting ===
pop_size: 300
mutation_rate: 0.01
max_generation: 3000


Average fitness, Best fitness
0.2751091274583897,1.027435461487909
0.35770475051945266,1.1454434663768467
0.43202622227387716,1.1454434663768467
0.518953124553473,1.5037284778608944
0.6041311262854907,1.5980525869913929
0.6841507660194182,1.5980525869913929
0.7831375462316141,1.6635683932351468
0.8942755108144825,1.8074937689572623
0.9678377525856583,2.155745517209011
1.0492014205040159,2.155745517209011
1.119659875284817,2.270031231494725
1.2113137178629607,2.270031231494725
1.2731315926711433,2.4584715520163196
1.2942151958815389,2.708328502210511
1.348486100977932,2.708328502210511
1.3982982400536148,2.708328502210511
1.5028125480547425,3.1419616559160772
1.6164877620953257,3.1419616559160772
1.60868051296095,3.1419616559160772
1.6720008099749324,3.289248138431441
1.7451645228372668,3.289248138431441
1.8035202125854823,3.289248138431441
1.884108478705275,3.289248138431441
1.915142621417228,3.289248138431441
1.999211354433175,3.3270738652307044
2.055600502161493,3.3270738652307044
2.0905456719390827,3.4292661907048285
2.117952399745662,3.4292661907048285
2.148304084673341,3.4292661907048285
2.168421814934093,3.4292661907048285
2.192777949168747,3.5050698277362224
2.2379295043655545,3.550287549072092
2.3380153546431717,3.906005024979569
2.3820179400645958,3.906005024979569
2.422384749120521,3.906005024979569
2.4579260962152536,3.9556654164993277
2.4843890263723476,4.230562796200643
2.5206545213887797,4.230562796200643
2.5960913088874538,4.230562796200643
2.6589444249917524,4.322723866497457
2.6711743373915446,4.322723866497457
2.772238286251276,4.322723866497457
2.834633924536428,4.322723866497457
2.8700519015695227,4.322723866497457
2.9369268630707333,4.322723866497457
2.893701115357354,4.322723866497457
2.933202282571124,4.322723866497457
2.9538959640995315,4.322723866497457
2.957681790452885,4.322723866497457
2.976511236472192,4.322723866497457
3.000386273840052,4.322723866497457
3.078421626995459,4.322723866497457
3.097663970442372,4.387493088886227
3.039216737068914,4.387493088886227
3.0603695260295187,4.387493088886227
3.049306769199392,4.387493088886227
3.0472728504471265,4.462376354233142
3.073633604225024,4.60825600729029
3.0913111576069174,4.60825600729029
3.178394071001386,4.60825600729029
3.203056867321844,4.60825600729029
3.2121896985622342,4.60825600729029
3.243658500133797,4.60825600729029
3.1839243650600086,4.60825600729029
3.158373013073537,4.60825600729029
3.116510723439651,4.60825600729029
3.175412711358214,4.60825600729029
3.184531268542761,4.60825600729029
3.202345694410304,4.959198845808975
3.1961465255015016,4.959198845808975
3.17047033476059,4.959198845808975
3.233356884138078,4.959198845808975
3.2196362734226973,4.959198845808975
3.237734973731622,4.959198845808975
3.157602769585306,4.959198845808975
3.203374601342587,4.959198845808975
3.1626784630788523,4.959198845808975
